Wall time,Step,Value
1650338450.340874,163,-0.9507476091384888
1650338452.677669,164,-0.9498497247695923
1650338453.831465,165,-0.9490573406219482
1650338457.071011,166,-0.9482529759407043
1650338458.4877608,167,-0.947563111782074
1650338461.892631,168,-0.9470181465148926
1650338482.483535,169,-0.9453443884849548
1650338483.7203321,170,-0.9429760575294495
1650338503.571715,171,-0.9399871230125427
1650338505.846783,172,-0.9365067481994629
1650338506.630292,173,-0.9332793354988098
1650338509.6447701,174,-0.9301087856292725
1650338513.545326,175,-0.92699134349823
1650338516.74504,176,-0.9239742159843445
1650338518.78387,177,-0.9211110472679138
1650338526.24461,178,-0.9181177020072937
1650338528.1865048,179,-0.9151201844215393
1650338536.467198,180,-0.9122471809387207
1650338537.8723142,181,-0.9091238379478455
1650338541.090067,182,-0.9060426950454712
1650338548.9307032,183,-0.903070330619812
1650338553.092136,184,-0.9003534913063049
1650338559.934786,185,-0.8978345394134521
1650338564.3511438,186,-0.8955017924308777
1650338572.667862,187,-0.8931411504745483
1650338574.2122262,188,-0.8907778263092041
1650338578.09879,189,-0.8882243633270264
1650338579.733984,190,-0.8856184482574463
1650338594.37565,191,-0.8829323649406433
1650338596.0469491,192,-0.8804484605789185
1650338599.317557,193,-0.8779886364936829
1650338603.7638211,194,-0.8756478428840637
1650338610.394627,195,-0.8733043074607849
1650338618.709049,196,-0.8715097308158875
1650338624.6011488,197,-0.8693894743919373
1650338625.8604832,198,-0.866890013217926
1650338629.550123,199,-0.864355206489563
1650338634.2405891,200,-0.8617625832557678
1650338635.170901,201,-0.8592170476913452
1650338639.128532,202,-0.8567712903022766
1650338641.464229,203,-0.8545152544975281
1650338649.3446689,204,-0.8525741696357727
1650338656.142635,205,-0.850386381149292
1650338659.739431,206,-0.8482488989830017
1650338663.448551,207,-0.8460550308227539
1650338669.6961842,208,-0.8439829349517822
1650338674.536387,209,-0.8416051864624023
1650338681.832335,210,-0.8392367959022522
1650338687.154824,211,-0.8367908596992493
1650338687.8905442,212,-0.8342835903167725
1650338695.722214,213,-0.8320086002349854
1650338730.184065,214,-0.8290059566497803
1650338734.7876632,215,-0.8256715536117554
1650338739.1712482,216,-0.8224177956581116
1650338747.694135,217,-0.8193713426589966
1650338754.2042282,218,-0.8166367411613464
1650338761.361616,219,-0.8143095970153809
1650338770.7739809,220,-0.8120059370994568
1650338778.249216,221,-0.8095651865005493
1650338785.689421,222,-0.8071886301040649
1650338788.220648,223,-0.8047167062759399
1650338792.8493629,224,-0.8022971749305725
1650338796.251868,225,-0.7999716997146606
1650338800.4084039,226,-0.7975105047225952
1650338804.676106,227,-0.7952500581741333
1650338805.36829,228,-0.7927287817001343
1650338808.344445,229,-0.7903027534484863
1650338811.0488179,230,-0.7880949378013611
1650338815.862884,231,-0.7859951853752136
1650338819.816203,232,-0.7841038107872009
1650338824.255999,233,-0.7820967435836792
1650338831.441771,234,-0.780012309551239
1650338842.3448782,235,-0.7782644033432007
1650338845.518317,236,-0.7768359780311584
1650338855.121566,237,-0.7753377556800842
1650338861.0552802,238,-0.7737698554992676
1650338861.751513,239,-0.7723379731178284
1650338872.545535,240,-0.7708585262298584
1650338875.768362,241,-0.769390881061554
1650338880.181248,242,-0.7677730917930603
1650338885.9487271,243,-0.7659584879875183
1650338890.697593,244,-0.7640715837478638
1650338895.494195,245,-0.7623704075813293
1650338900.634999,246,-0.7605130672454834
1650338907.5285408,247,-0.758667528629303
1650338910.189292,248,-0.7565786838531494
1650338931.9486651,249,-0.7544713616371155
1650338948.909436,250,-0.752379298210144
1650338952.9631412,251,-0.7502133250236511
1650338959.814473,252,-0.7483688592910767
1650338961.963261,253,-0.7465021014213562
1650338969.056861,254,-0.7445633411407471
1650338975.0650802,255,-0.742698073387146
1650338981.2419431,256,-0.7409136295318604
1650338998.187449,257,-0.7393023371696472
1650339012.796745,258,-0.7377336025238037
1650339020.645542,259,-0.736286461353302
1650339025.623511,260,-0.7349941730499268
1650339027.0411751,261,-0.733755886554718
1650339031.680703,262,-0.732370138168335
1650339037.658986,263,-0.7307244539260864
1650339043.509981,264,-0.7292760610580444
1650339049.514421,265,-0.7277889251708984
1650339055.115075,266,-0.7262511253356934
1650339067.8219259,267,-0.7250934839248657
1650339075.144692,268,-0.7241979241371155
1650339108.242281,269,-0.7230233550071716
1650339116.0871081,270,-0.7218198180198669
1650339123.8423731,271,-0.7205559611320496
1650339132.012937,272,-0.7194043397903442
1650339167.9602392,273,-0.7181373238563538
1650339176.1547022,274,-0.7168740034103394
1650339178.587759,275,-0.7155900597572327
1650339192.152951,276,-0.7142020463943481
1650339196.744524,277,-0.7130037546157837
1650339204.1193442,278,-0.7117578387260437
1650339213.189038,279,-0.7106053233146667
1650339249.053392,280,-0.70932537317276
1650339271.773264,281,-0.7079579830169678
1650339299.698036,282,-0.7064693570137024
1650339305.00081,283,-0.7049258351325989
1650339329.338429,284,-0.7031654715538025
1650339379.2673438,285,-0.701350748538971
1650339382.736566,286,-0.6995404362678528
1650339387.609333,287,-0.6975729465484619
1650339426.3183649,288,-0.6956514120101929
1650339429.826866,289,-0.6940844655036926
1650339440.6482859,290,-0.6924377679824829
1650339452.655596,291,-0.6909143924713135
1650339479.7934568,292,-0.6891194581985474
1650339484.829334,293,-0.6872664093971252
1650339493.0207932,294,-0.6855553984642029
1650339505.0073879,295,-0.6840108036994934
1650339511.519072,296,-0.682388961315155
1650339530.1229398,297,-0.6807535290718079
1650339542.368901,298,-0.6791031956672668
1650339549.775093,299,-0.6775089502334595
1650339550.845473,300,-0.6760722398757935
