Wall time,Step,Value
1650338694.505304,222,-0.6333915591239929
1650338701.7155268,223,-0.6346612572669983
1650338706.916488,224,-0.6359474062919617
1650338710.722524,225,-0.6372573375701904
1650338714.925942,226,-0.6382938623428345
1650338719.3443258,227,-0.6392577290534973
1650338723.6082351,228,-0.6400725245475769
1650338727.89329,229,-0.6408551335334778
1650338754.0186398,230,-0.6415572166442871
1650338764.1043541,231,-0.642086386680603
1650338770.075297,232,-0.6428532600402832
1650338783.883435,233,-0.6435730457305908
1650338790.831965,234,-0.6447856426239014
1650338796.684315,235,-0.6462389230728149
1650338802.043252,236,-0.6470311880111694
1650338807.160602,237,-0.6475923657417297
1650338811.299504,238,-0.6480922102928162
1650338816.611997,239,-0.6487589478492737
1650338821.984525,240,-0.6498170495033264
1650338825.54894,241,-0.6508527994155884
1650338829.531855,242,-0.6516830325126648
1650338833.870601,243,-0.6523198485374451
1650338837.783574,244,-0.6528455018997192
1650338844.274184,245,-0.653206467628479
1650338848.634593,246,-0.6534844040870667
1650338854.537475,247,-0.6537045240402222
1650338859.6216772,248,-0.6539046764373779
1650338865.0812218,249,-0.6540969014167786
1650338870.13889,250,-0.6543260812759399
1650338876.28822,251,-0.6545772552490234
1650338881.673934,252,-0.6547385454177856
1650338883.862126,253,-0.6551547646522522
1650338889.001364,254,-0.6553491950035095
1650338893.965873,255,-0.6563426852226257
1650338900.054422,256,-0.6571892499923706
1650338906.076256,257,-0.6574319005012512
1650338912.095964,258,-0.6576164364814758
1650338915.1540852,259,-0.6578236222267151
1650338921.5155818,260,-0.6580753326416016
1650338924.9222221,261,-0.6584102511405945
1650338933.028995,262,-0.6586015224456787
1650338939.466423,263,-0.6587512493133545
1650338944.300506,264,-0.6587686538696289
1650338955.3752131,265,-0.6586925387382507
1650338960.2059479,266,-0.6585990786552429
1650338965.98385,267,-0.6585738658905029
1650338970.207654,268,-0.6585676670074463
1650338975.290234,269,-0.658334493637085
1650338978.550364,270,-0.6581910848617554
1650338981.7356212,271,-0.6579023599624634
1650338992.70176,272,-0.65775465965271
1650338994.22557,273,-0.6575120091438293
1650339000.0354822,274,-0.6574082970619202
1650339005.006048,275,-0.6572244167327881
1650339009.2349582,276,-0.657181441783905
1650339019.115365,277,-0.6573747992515564
1650339020.410769,278,-0.6578797698020935
1650339024.63434,279,-0.6581209897994995
1650339026.283904,280,-0.6584870219230652
1650339031.7961879,281,-0.6585861444473267
1650339033.7657862,282,-0.6586310267448425
1650339037.576652,283,-0.6586179733276367
1650339044.157223,284,-0.6587259769439697
1650339046.215244,285,-0.6587536931037903
1650339053.80303,286,-0.658740222454071
1650339060.42917,287,-0.6588295102119446
1650339067.459031,288,-0.6590760946273804
1650339126.464324,289,-0.6594421863555908
1650339135.232224,290,-0.659827470779419
1650339145.441191,291,-0.6600124835968018
1650339159.524367,292,-0.6601824760437012
1650339170.166028,293,-0.6602404713630676
1650339176.660688,294,-0.660358190536499
1650339182.799055,295,-0.6604366302490234
1650339191.7764668,296,-0.6605696082115173
1650339204.305981,297,-0.660561203956604
1650339214.669844,298,-0.6605687141418457
1650339222.396828,299,-0.6604734063148499
1650339234.0352268,300,-0.6607913374900818
